state_rank,neet_rank,neet_roll_no,gender,category,PH,score
3167,169725,4208010701,Female,OBC-(NCL) As Per Central List,No,525
3168,169726,4219030322,Male,General,No,525
3169,169736,4202050082,Male,SC,No,525
3170,169740,4201140130,Female,General,No,525
3171,169746,4219030293,Male,ST,No,525
3172,169817,4214020122,Female,OBC-(NCL) As Per Central List,No,525
3173,169818,4208010516,Male,OBC-(NCL) As Per Central List,No,525
3174,169834,4210010078,Female,OBC-(NCL) As Per Central List,No,525
3175,169837,4204030323,Female,Gen-EWS,No,525
3176,169842,4219100029,Female,General,No,525
3177,169850,1202050358,Male,OBC-(NCL) As Per Central List,No,525
3178,169932,4201070657,Female,General,No,525
3179,169937,4205010370,Female,OBC-(NCL) As Per Central List,No,525
3180,169952,4201220094,Male,General,No,525
3181,170049,4201240053,Female,General,No,525
3182,170073,4208030382,Female,OBC-(NCL) As Per Central List,No,525
3183,170340,4201190313,Female,ST,No,525
3184,170466,4203010536,Female,OBC-(NCL) As Per Central List,No,525
3185,170484,4221020335,Female,General,No,525
3186,170885,4201280727,Male,OBC-(NCL) As Per Central List,No,524
3187,170886,4208020079,Male,General,No,524
3188,170889,4208080037,Male,OBC-(NCL) As Per Central List,No,524
3189,170896,4209010508,Female,SC,No,524
3190,170913,4219070150,Female,Gen-EWS,No,524
3191,170918,4222010320,Male,Gen-EWS,No,524
3192,170929,4201041061,Female,OBC-(NCL) As Per Central List,No,524
3193,170933,4201280077,Female,SC,No,524
3194,170936,4219030053,Female,OBC-(NCL) As Per Central List,No,524
3195,170956,4208070325,Male,OBC-(NCL) As Per Central List,No,524
3196,170965,4208040106,Female,ST,No,524
3197,170992,4201050497,Female,OBC-(NCL) As Per Central List,No,524
3198,171004,4202040070,Female,OBC-(NCL) As Per Central List,No,524
3199,171022,4208050419,Male,OBC-(NCL) As Per Central List,No,524
3200,171023,4215010185,Female,SC,No,524
3201,171025,4208040082,Male,OBC-(NCL) As Per Central List,No,524
3202,171029,4201230127,Female,Gen-EWS,No,524
3203,171030,4207040268,Female,OBC-(NCL) As Per Central List,No,524
3204,171032,4204010668,Female,General,No,524
3205,171067,4206050191,Male,Gen-EWS,No,524
3206,171087,4201230181,Male,OBC-(NCL) As Per Central List,No,524
3207,171120,4201180067,Male,OBC-(NCL) As Per Central List,No,524
3208,171135,4201330023,Female,General,No,524
3209,171139,4208030067,Female,General,No,524
3210,171168,4217020008,Female,OBC-(NCL) As Per Central List,No,524
3211,171186,4206040069,Male,OBC-(NCL) As Per Central List,No,524
3212,171193,4219080063,Female,General,No,524
3213,171204,4201050699,Male,Gen-EWS,No,524
3214,171206,4206030418,Male,OBC-(NCL) As Per Central List,No,524
3215,171231,4206050215,Male,OBC-(NCL) As Per Central List,No,524
3216,171232,4204010648,Female,ST,No,524
3217,171242,4201330101,Male,General,No,524
3218,171265,4219080066,Female,Gen-EWS,No,524
3219,171297,4219020529,Female,General,No,524
3220,171300,4201150207,Female,Gen-EWS,No,524
3221,171340,4201310340,Female,General,No,524
3222,171376,4201290346,Male,General,No,524
3223,171393,4203020680,Female,ST,No,524
3224,171413,1205090302,Female,OBC-(NCL) As Per Central List,No,524
3225,171500,4208050353,Female,Gen-EWS,No,524
3226,171597,4201270405,Female,General,No,524
3227,171608,1223010059,Female,Gen-EWS,No,524
3228,171655,4202040314,Female,OBC-(NCL) As Per Central List,No,524
3229,171685,4201090088,Female,Gen-EWS,No,524
3230,171718,4205060499,Male,SC,No,524
3231,171735,4201020685,Female,OBC-(NCL) As Per Central List,No,524
3232,171739,3112180406,Female,General,No,524
3233,171875,4201400479,Female,OBC-(NCL) As Per Central List,No,524
3234,171883,4207030469,Male,OBC-(NCL) As Per Central List,No,524
3235,171966,4201030061,Male,General,No,524
3236,172057,4201440253,Male,General,No,524
3237,172095,4223010275,Male,OBC-(NCL) As Per Central List,No,524
3238,172154,4201340181,Male,General,No,523
3239,172165,4201060874,Male,SC,No,523
3240,172166,4213010016,Male,OBC-(NCL) As Per Central List,No,523
3241,172167,4219040436,Male,OBC-(NCL) As Per Central List,No,523
3242,172174,4208010792,Female,ST,No,523
3243,172175,3904040119,Female,OBC-(NCL) As Per Central List,No,523
3244,172179,4221030018,Female,OBC-(NCL) As Per Central List,No,523
3245,172195,4201240248,Male,OBC-(NCL) As Per Central List,No,523
3246,172224,4201130317,Female,OBC-(NCL) As Per Central List,No,523
3247,172254,4221080165,Male,OBC-(NCL) As Per Central List,No,523
3248,172260,4206030124,Male,ST,No,523
3249,172265,4208090113,Female,SC,No,523
3250,172276,1202020033,Female,General,No,523
3251,172278,4219010148,Female,Gen-EWS,No,523
3252,172309,4219040381,Female,SC,No,523
3253,172314,4201100136,Male,SC,No,523
3254,172318,4202030208,Female,OBC-(NCL) As Per Central List,No,523
3255,172320,4202010523,Female,OBC-(NCL) As Per Central List,No,523
3256,172335,4201490216,Female,General,No,523
3257,172346,4219010537,Female,OBC-(NCL) As Per Central List,No,523
3258,172370,4201040641,Female,OBC-(NCL) As Per Central List,No,523
3259,172375,4206010053,Female,OBC-(NCL) As Per Central List,No,523
3260,172404,4201100328,Female,OBC-(NCL) As Per Central List,No,523
3261,172411,4208100002,Male,OBC-(NCL) As Per Central List,No,523
3262,172436,4201340024,Female,Gen-EWS,No,523
3263,172479,4208030388,Female,OBC-(NCL) As Per Central List,No,523
3264,172640,4206020071,Male,OBC-(NCL) As Per Central List,No,523
3265,172699,4201410076,Female,General,No,523
3266,172709,3112250337,Male,OBC-(NCL) As Per Central List,No,523
3267,172777,4219010127,Male,Gen-EWS,No,523
3268,172778,4219020003,Male,OBC-(NCL) As Per Central List,No,523
3269,172817,4201140222,Female,SC,No,523
3270,172826,4201310429,Male,General,No,523
3271,172846,4201280645,Female,General,No,523
3272,172853,4204020067,Female,General,No,523
3273,172921,4201310257,Female,OBC-(NCL) As Per Central List,No,523
3274,172938,4201020657,Female,General,No,523
3275,172941,4202030471,Female,General,No,523
3276,173009,4201300593,Male,OBC-(NCL) As Per Central List,No,523
3277,173194,4208060307,Female,OBC-(NCL) As Per Central List,No,523
3278,173489,4201450075,Female,SC,No,522
3279,173490,4201050507,Female,General,No,522
3280,173493,4219090076,Male,OBC-(NCL) As Per Central List,No,522
3281,173501,4201110487,Male,OBC-(NCL) As Per Central List,No,522
3282,173502,4201150200,Female,OBC-(NCL) As Per Central List,No,522
3283,173504,4206010377,Female,OBC-(NCL) As Per Central List,No,522
3284,173513,4202020101,Female,OBC-(NCL) As Per Central List,No,522
3285,173516,4219030415,Male,OBC-(NCL) As Per Central List,No,522
3286,173522,4201090201,Female,OBC-(NCL) As Per Central List,No,522
3287,173525,4206010430,Male,OBC-(NCL) As Per Central List,No,522
3288,173529,4208020254,Male,OBC-(NCL) As Per Central List,No,522
3289,173534,4206090127,Female,OBC-(NCL) As Per Central List,No,522
3290,173542,4201300687,Female,OBC-(NCL) As Per Central List,No,522
3291,173543,4201210289,Male,General,No,522
3292,173550,4202010507,Female,OBC-(NCL) As Per Central List,No,522
3293,173554,4221010108,Female,Gen-EWS,No,522
3294,173556,4201240039,Female,SC,No,522
3295,173558,4203020302,Female,SC,No,522
3296,173559,4201270150,Female,ST,No,522
3297,173574,4208010097,Female,General,No,522
3298,173581,4208090360,Female,OBC-(NCL) As Per Central List,No,522
3299,173618,4201180062,Female,OBC-(NCL) As Per Central List,No,522
3300,173621,4201290448,Male,OBC-(NCL) As Per Central List,No,522
3301,173642,4221040107,Male,Gen-EWS,No,522
3302,173647,4201470014,Female,General,No,522
3303,173672,4209010127,Male,Gen-EWS,No,522
3304,173676,4205010017,Female,OBC-(NCL) As Per Central List,No,522
3305,173684,4206010238,Female,General,No,522
3306,173688,4206040057,Female,General,No,522
3307,173693,4206010138,Female,OBC-(NCL) As Per Central List,No,522
3308,173695,4205050353,Female,Gen-EWS,No,522
3309,173722,4202050582,Female,OBC-(NCL) As Per Central List,No,522
3310,173724,4219040168,Female,Gen-EWS,No,522
3311,173746,4201350445,Female,General,No,522
3312,173834,4207080185,Male,General,No,522
3313,173848,4203050031,Male,General,No,522
3314,173941,4201190439,Female,SC,No,522
3315,174000,3903020123,Female,ST,No,522
3316,174002,4208050155,Female,OBC-(NCL) As Per Central List,No,522
3317,174036,4205050111,Female,Gen-EWS,No,522
3318,174150,4208050340,Female,ST,No,522
3319,174218,4201270529,Female,Gen-EWS,No,522
3320,174291,4201480246,Male,SC,No,522
3321,174296,4201410150,Male,OBC-(NCL) As Per Central List,No,522
3322,174355,4201040082,Male,General,No,522
3323,174414,4219030340,Female,OBC-(NCL) As Per Central List,No,522
3324,174422,4208040393,Male,ST,No,522
3325,174427,4201330267,Female,General,No,522
3326,174527,4219010001,Female,ST,No,522
3327,174684,4219070075,Female,Gen-EWS,No,522
3328,174830,4203030585,Female,Gen-EWS,No,522
3329,174885,4201440302,Female,OBC-(NCL) As Per Central List,No,521
3330,174888,4219040366,Female,General,No,521
3331,174909,4206070269,Female,Gen-EWS,No,521
3332,174911,4205070294,Female,OBC-(NCL) As Per Central List,No,521
3333,174918,4208090334,Female,General,No,521
3334,174919,4205040369,Female,SC,No,521
3335,174928,4204040285,Male,General,No,521
3336,174932,4208010463,Female,OBC-(NCL) As Per Central List,No,521
3337,174936,4201060152,Female,SC,No,521
3338,174937,4207020330,Female,OBC-(NCL) As Per Central List,No,521
3339,174954,4219080034,Female,OBC-(NCL) As Per Central List,No,521
3340,174967,4205040113,Female,OBC-(NCL) As Per Central List,No,521
3341,174976,4208020080,Female,OBC-(NCL) As Per Central List,No,521
3342,174999,4208060476,Female,ST,No,521
3343,175000,4201200180,Female,General,No,521
3344,175011,4208070058,Female,OBC-(NCL) As Per Central List,No,521
3345,175014,4205070461,Female,OBC-(NCL) As Per Central List,No,521
3346,175023,4205080209,Female,OBC-(NCL) As Per Central List,No,521
3347,175036,4202020087,Female,Gen-EWS,No,521
3348,175041,4201260081,Female,OBC-(NCL) As Per Central List,No,521
3349,175043,4201040947,Female,General,No,521
3350,175049,4217010162,Female,OBC-(NCL) As Per Central List,No,521
3351,175055,4219020180,Female,OBC-(NCL) As Per Central List,No,521
3352,175061,4201460014,Female,General,No,521
3353,175062,4203040017,Female,OBC-(NCL) As Per Central List,No,521
3354,175066,4201400053,Female,General,No,521
3355,175100,4201350404,Female,Gen-EWS,No,521
3356,175109,4208100005,Female,OBC-(NCL) As Per Central List,No,521
3357,175144,4205040019,Female,General,No,521
3358,175176,4201340504,Female,OBC-(NCL) As Per Central List,No,521
3359,175203,4207010854,Female,General,No,521
3360,175222,4208070357,Male,ST,No,521
3361,175253,4201380047,Male,General,No,521
3362,175314,4209030037,Male,OBC-(NCL) As Per Central List,No,521
3363,175324,4205030076,Female,General,No,521
3364,175330,4201320390,Female,OBC-(NCL) As Per Central List,No,521
3365,175338,4201250322,Female,General,No,521
3366,175388,4206020329,Female,SC,No,521
3367,175394,4201290565,Male,ST,No,521
3368,175538,4208060328,Male,OBC-(NCL) As Per Central List,No,521
3369,175554,4201230249,Female,General,No,521
3370,175630,4201380262,Male,OBC-(NCL) As Per Central List,No,521
3371,175846,4203050002,Female,OBC-(NCL) As Per Central List,No,521
3372,175952,4219090043,Female,General,No,521
3373,176228,4201180048,Female,SC,No,520
3374,176231,4219030013,Male,ST,No,520
3375,176233,4202030513,Male,OBC-(NCL) As Per Central List,No,520
3376,176243,4212010232,Female,OBC-(NCL) As Per Central List,No,520
3377,176251,4206090186,Male,SC,No,520
3378,176252,4201150164,Female,OBC-(NCL) As Per Central List,No,520
3379,176260,4201300331,Female,General,No,520
3380,176269,4208040005,Female,OBC-(NCL) As Per Central List,No,520
3381,176274,4205030509,Male,SC,No,520
3382,176278,4201300241,Female,Gen-EWS,No,520
3383,176283,4216010157,Female,OBC-(NCL) As Per Central List,No,520
3384,176292,4201270945,Male,OBC-(NCL) As Per Central List,No,520
3385,176307,4201460164,Male,General,No,520
3386,176323,4202050164,Male,Gen-EWS,No,520
3387,176335,4201190073,Female,OBC-(NCL) As Per Central List,No,520
3388,176344,4219050021,Female,OBC-(NCL) As Per Central List,No,520
3389,176345,4221050268,Female,OBC-(NCL) As Per Central List,No,520
3390,176348,4201290635,Female,OBC-(NCL) As Per Central List,No,520
3391,176354,4207090069,Male,General,No,520
3392,176360,4201390245,Female,General,No,520
3393,176362,4221010051,Female,OBC-(NCL) As Per Central List,No,520
3394,176371,4208080218,Female,ST,No,520
3395,176379,4201430020,Male,OBC-(NCL) As Per Central List,No,520
3396,176382,4201360404,Female,General,No,520
3397,176391,4201040568,Female,General,No,520
3398,176398,4201210429,Female,OBC-(NCL) As Per Central List,No,520
3399,176403,4201390069,Female,General,No,520
3400,176426,4202030296,Female,SC,No,520
3401,176481,4205070097,Female,OBC-(NCL) As Per Central List,No,520
3402,176488,4201240036,Male,Gen-EWS,No,520
3403,176496,4208010798,Female,General,No,520
3404,176501,4219090132,Male,General,Yes,520
3405,176540,4201460213,Female,General,No,520
3406,176547,4205050560,Female,Gen-EWS,No,520
3407,176554,4208070134,Male,OBC-(NCL) As Per Central List,No,520
3408,176561,4222020424,Female,General,No,520
3409,176605,4205030498,Male,OBC-(NCL) As Per Central List,No,520
3410,176608,4201420436,Female,OBC-(NCL) As Per Central List,No,520
3411,176625,4217010163,Female,Gen-EWS,No,520
3412,176632,4201050107,Male,General,No,520
3413,176634,4219030379,Male,General,No,520
3414,176641,4204010342,Female,OBC-(NCL) As Per Central List,No,520
3415,176642,4219030432,Female,OBC-(NCL) As Per Central List,No,520
3416,176677,4219100147,Female,OBC-(NCL) As Per Central List,No,520
3417,176693,4202010323,Female,OBC-(NCL) As Per Central List,No,520
3418,176753,4202010337,Male,OBC-(NCL) As Per Central List,No,520
3419,176808,4201480325,Male,OBC-(NCL) As Per Central List,No,520
3420,176836,4201060862,Male,General,No,520
3421,176898,4219050104,Male,OBC-(NCL) As Per Central List,No,520
3422,176901,4207050307,Female,SC,No,520
3423,176907,4213010403,Female,OBC-(NCL) As Per Central List,No,520
3424,176911,4202020380,Female,OBC-(NCL) As Per Central List,No,520
3425,176953,4201260009,Male,OBC-(NCL) As Per Central List,No,520
3426,177059,4221050352,Male,OBC-(NCL) As Per Central List,No,520
3427,177096,4208020608,Female,OBC-(NCL) As Per Central List,No,520
3428,177190,4201210106,Male,General,No,520
3429,177240,4205020501,Female,General,No,520
3430,177285,4219070154,Female,Gen-EWS,No,520
3431,177297,4201200231,Male,General,No,520
3432,177464,1215020059,Male,SC,No,520
3433,177491,4201140041,Male,OBC-(NCL) As Per Central List,No,520
3434,177714,4201160191,Male,SC,No,519
3435,177719,4219040460,Male,Gen-EWS,No,519
3436,177721,4201011157,Female,General,No,519
3437,177730,4201180008,Female,General,No,519
3438,177734,4201070689,Female,SC,No,519
3439,177736,4201270530,Female,OBC-(NCL) As Per Central List,No,519
3440,177755,4224040076,Female,OBC-(NCL) As Per Central List,No,519
3441,177772,4202050273,Female,OBC-(NCL) As Per Central List,No,519
3442,177775,4206040157,Female,OBC-(NCL) As Per Central List,No,519
3443,177779,4219010597,Male,OBC-(NCL) As Per Central List,No,519
3444,177782,4201320195,Female,OBC-(NCL) As Per Central List,No,519
3445,177796,4201340363,Female,OBC-(NCL) As Per Central List,No,519
3446,177806,4201080263,Female,General,No,519
3447,177849,4208060263,Female,OBC-(NCL) As Per Central List,No,519
3448,177852,4207020472,Male,General,No,519
3449,177870,4205010363,Female,OBC-(NCL) As Per Central List,No,519
3450,177878,4201220222,Female,General,No,519
3451,177931,4201220355,Male,OBC-(NCL) As Per Central List,No,519
3452,177971,4221090122,Female,General,No,519
3453,178003,4201020324,Female,OBC-(NCL) As Per Central List,No,519
3454,178021,4221020324,Male,General,No,519
3455,178044,4219040408,Male,OBC-(NCL) As Per Central List,No,519
3456,178062,4219070063,Female,OBC-(NCL) As Per Central List,No,519
3457,178064,4201080266,Female,OBC-(NCL) As Per Central List,No,519
3458,178075,4219050008,Female,SC,No,519
3459,178107,4205040056,Male,SC,No,519
3460,178125,4201050886,Male,General,No,519
3461,178130,4201270361,Female,General,No,519
3462,178151,4223030114,Male,OBC-(NCL) As Per Central List,No,519
3463,178154,4208030244,Female,Gen-EWS,No,519
3464,178155,4201010972,Female,General,No,519
3465,178169,4208030013,Female,General,No,519
3466,178189,4219020370,Male,OBC-(NCL) As Per Central List,No,519
3467,178209,4204010645,Female,General,No,519
3468,178255,4201200248,Male,OBC-(NCL) As Per Central List,No,519
3469,178297,4201290364,Female,OBC-(NCL) As Per Central List,No,519
3470,178344,4201060438,Female,General,No,519
3471,178452,1205020531,Male,OBC-(NCL) As Per Central List,No,519
3472,178519,4201440171,Female,OBC-(NCL) As Per Central List,No,519
3473,178595,4201480073,Male,Gen-EWS,No,519
3474,178640,4201100371,Female,General,No,519
3475,178653,4201150317,Female,OBC-(NCL) As Per Central List,No,519
3476,178715,4205050062,Female,OBC-(NCL) As Per Central List,No,519
3477,178778,4201110331,Male,General,No,519
3478,178791,4206040315,Male,Gen-EWS,No,519
3479,178824,4201090397,Male,General,No,519
3480,178998,4221070271,Female,OBC-(NCL) As Per Central List,No,518
3481,178999,4213010047,Male,SC,No,518
3482,179031,4204040052,Male,SC,No,518
3483,179044,4201090516,Female,OBC-(NCL) As Per Central List,No,518
3484,179047,4201150038,Female,General,No,518
3485,179051,4201270142,Female,OBC-(NCL) As Per Central List,No,518
3486,179072,4217010218,Female,OBC-(NCL) As Per Central List,No,518
3487,179093,4208010234,Female,Gen-EWS,No,518
3488,179110,4201280508,Male,SC,No,518
3489,179113,4201070721,Female,General,No,518
3490,179114,4203020542,Male,OBC-(NCL) As Per Central List,No,518
3491,179115,4201090419,Male,ST,No,518
3492,179117,4201040456,Female,OBC-(NCL) As Per Central List,No,518
3493,179172,4206070121,Male,OBC-(NCL) As Per Central List,No,518
